# ----------------------------------------
# ユーザー獲得: ユーザーの最初の参照元 / メディア
# アカウント: www.wingarc.com
# プロパティ: https://www.wingarc.com - GA4
# ----------------------------------------
# 
# すべてのユーザー
# 開始日: 20230401
# 終了日: 20240331
ユーザーの最初の参照元 / メディア,月,総ユーザー数,新規ユーザー数,リピーター数,アクティブ ユーザーあたりの平均エンゲージメント時間,エンゲージメントのあったセッション数（1 アクティブ ユーザーあたり）,イベント数,キーイベント,ユーザー キーイベント率
qiita.com / referral,08,7,5,1,10.666666666666666,0.8333333333333334,29,0,0
search.fenrir-inc.com / referral,02,7,7,2,71.28571428571429,0.8571428571428571,42,0,0
smartnews.com / referral,03,7,6,0,14.714285714285714,0.42857142857142855,27,0,0
ydn / display,11,7,5,0,5.571428571428571,0.2857142857142857,24,0,0
youtube.com / referral,05,7,2,3,78.14285714285714,0.2857142857142857,47,0,0
ITmedia / external,01,6,0,3,135.66666666666666,1,39,0,0
WA / product_MB,12,6,0,6,110.83333333333333,1.3333333333333333,44,0,0
bcore.biz / referral,04,6,6,0,32.5,0.6666666666666666,38,0,0
cn.bing.com / referral,06,6,5,2,202.16666666666666,0.5,38,0,0
cn.bing.com / referral,09,6,4,5,53.5,0.8333333333333334,39,0,0
cn.bing.com / referral,10,6,5,3,50,1,39,0,0
e.apto-service.com / referral,06,6,6,0,48.166666666666664,1,26,0,0
edgeservices.bing.com / referral,05,6,6,2,36,0.8333333333333334,39,0,0
erp.isid.co.jp / referral,10,6,4,2,57,0.8333333333333334,41,0,0
ferret-plus.com / referral,11,6,4,2,95.8,1.2,54,0,0
help.spa-cloud.com / referral,04,6,0,5,52.5,0.8333333333333334,27,0,0
i-reporter.jp / referral,03,6,0,5,20.333333333333332,1.1666666666666667,26,0,0
i-reporter.jp / referral,10,6,0,4,214.83333333333334,1.6666666666666667,77,0,0
itmedia.co.jp / referral,04,6,5,1,40.5,0.6666666666666666,34,0,0
kids.yahoo.co.jp / referral,07,6,6,1,81.83333333333333,0.5,26,0,0
kids.yahoo.co.jp / referral,10,6,6,0,25.5,0.3333333333333333,24,0,0
kids.yahoo.co.jp / referral,12,6,6,0,3.1666666666666665,0.16666666666666666,21,0,0
login.microsoftonline.com / referral,02,6,5,4,21.333333333333332,0.5,25,0,0
messe.nikkei.co.jp / referral,03,6,1,2,27.833333333333332,1.1666666666666667,25,0,0
patlite-ap.com / referral,12,6,6,0,39.166666666666664,0.8333333333333334,40,0,0
product-senses.mazrica.com / referral,07,6,6,2,100.66666666666667,1,65,0,0
prtimes.jp / referral,06,6,2,3,76.5,0.5,26,0,0
qiita.com / referral,05,6,4,3,171.5,1.3333333333333333,69,0,0
sites.google.com / referral,11,6,5,2,44.166666666666664,0.8333333333333334,39,0,0
webaccess.in.kyocera.co.jp:6082 / referral,02,6,5,3,271,1,47,0,0
wingarcaccelerator.com / referral,05,6,3,3,30.166666666666668,0.5,27,0,0
Youtube / referral,04,5,0,2,18,0.2,23,0,0
beesconnect.com / referral,06,5,4,2,71,0.6,23,0,0
bizstudy / external,11,5,0,5,25,0.8,16,0,0
cloud.motionboard.jp / referral,04,5,0,5,40,0,21,0,0
cn.bing.com / referral,02,5,4,0,33.25,1,23,0,0
cn.bing.com / referral,12,5,2,3,113.66666666666667,0.6666666666666666,38,0,0
dx-consultant.co.jp / referral,12,5,0,4,67.8,1.6,54,0,0
expo-form.jp / referral,08,5,5,0,19.8,0.4,20,0,0
ferret-plus.com / referral,09,5,1,4,64,0.6,36,0,0
ferret-plus.com / referral,10,5,2,0,59.5,1,26,0,0
fitco.jp / referral,11,5,4,1,64,0.6,21,0,0
fujifilm0.sharepoint.com / referral,06,5,5,1,8.2,0.8,27,0,0
gdn / display,04,5,5,0,2.2,0,18,0,0
goo.ne / organic,11,5,5,0,49.2,0.6,23,0,0
google / (not set),06,5,4,2,27.6,1,26,0,0
groupware / referral,02,5,3,1,60.4,0.8,39,0,0
i-reporter.jp / referral,11,5,0,3,61.25,1,25,0,0
ipros.jp / referral,07,5,4,0,25.4,0.6,25,0,0
ise-ics.co.jp / referral,06,5,5,1,18.2,0.6,24,0,0
kids.yahoo.co.jp / referral,04,5,5,0,56.8,0.6,21,0,0
login.microsoftonline.com / referral,01,5,5,3,220.6,0.6,30,0,0
login.microsoftonline.com / referral,12,5,4,0,146.8,1,23,0,0
metoree.com / referral,04,5,4,2,50.2,0.6,23,0,0
metoree.com / referral,08,5,5,1,69,1,36,0,0
metoree.com / referral,10,5,4,1,181.8,0.6,19,0,0
monteur.cybozu.com / referral,01,5,5,0,97.4,1,33,0,0
nhd.s.cybozu.com / referral,04,5,5,0,284.6,1,21,0,0
portal.int.mynavi.jp / referral,04,5,5,1,48.4,1,24,0,0
prtimes.jp / referral,02,5,3,1,110.8,0.8,38,0,0
prtimes.jp / referral,03,5,2,2,56.8,1.2,30,0,0
prtimes.jp / referral,08,5,2,2,221,0.6,23,0,0
sp-search.jp / referral,11,5,5,1,117.6,0.6,20,0,0
t.co / referral,07,5,0,4,22.6,0.6,16,0,0
t.co / referral,09,5,0,2,82.75,1,35,0,0
tbbtyf / cpc,02,5,5,0,2.6,0.2,16,0,0
tbbtyf / cpc,11,5,5,0,6.6,0.2,16,0,0
visitor.it-week.rxmesse.jp / referral,01,5,0,4,160.5,1,24,0,0
webaccess.in.kyocera.co.jp:6082 / referral,04,5,4,3,33.2,0.4,23,0,0
websearch.rakuten.co.jp / referral,08,5,4,2,47.6,0.8,27,0,0
youtube.com / referral,12,5,1,0,41,1,25,0,0
172.16.1.176 / referral,09,4,4,0,15.75,0.5,17,0,0
ITmedia / external,12,4,0,2,29.5,1,12,0,0
WA / product_MB,03,4,0,4,202.75,1,19,0,0
WA / product_MB,04,4,0,4,73,1,25,0,0
ace.toyo.ac.jp / referral,04,4,4,0,2.75,0.25,14,0,0
aircamp.us / referral,08,4,4,0,52.75,0.75,18,0,0
baidu / organic,04,4,1,1,22.25,0,18,0,0
beesconnect.com / referral,07,4,3,1,134.25,1,26,0,0
beesconnect.com / referral,08,4,3,2,66,1.75,30,0,0
bi.lakeel.com / referral,12,4,4,1,126,0.5,31,0,0
biglobe / organic,03,4,4,0,35.5,0.75,18,0,0
biglobe / organic,11,4,4,0,34.25,1,16,0,0
community.globis.ac.jp / referral,11,4,4,0,18,0.5,16,0,0
dsk-cloud.com / referral,06,4,3,1,16.5,0.25,15,0,0
dx-consultant.co.jp / referral,05,4,0,2,26.75,0,10,0,0
dx-consultant.co.jp / referral,07,4,0,3,57.333333333333336,0,16,0,0
ecosia.org / organic,04,4,4,0,63.5,1,19,0,0
ecosia.org / organic,10,4,3,1,17.75,0.75,14,0,0
edgeservices.bing.com / referral,04,4,4,1,10,0.5,20,0,0
edgeservices.bing.com / referral,06,4,4,0,94,1,31,0,0
erp.isid.co.jp / referral,05,4,4,1,24,0.25,31,0,0
event-info.com / referral,07,4,0,2,14.5,0,16,0,0
ferret-plus.com / referral,03,4,1,2,86,1.25,25,0,0
fujitsu.sharepoint.com / referral,10,4,3,1,36.5,1.25,29,0,0
gdsa / cpc,03,4,3,2,17.5,1,20,0,0
global.toshiba / referral,10,4,4,1,24.75,0.5,18,0,0
grmk / display,04,4,3,1,0,0.6666666666666666,27,0,0
hrmos.co / referral,04,4,0,4,25.5,0.25,10,0,0
ja.wikipedia.org / referral,07,4,0,2,37.5,0.75,22,0,0
ja.wikipedia.org / referral,12,4,0,2,31.333333333333332,1,18,0,0
japan.cnet.com / referral,02,4,2,1,236.75,1,26,0,0
kabutan.jp / referral,11,4,0,3,110.25,1,16,0,0
login.microsoftonline.com / referral,03,4,2,2,69.5,1,21,0,0
login.microsoftonline.com / referral,07,4,3,0,29.5,0.5,24,0,0
m-sekisan.dn-cloud.com / referral,09,4,1,0,36.5,0.25,13,0,0
metoree.com / referral,09,4,4,2,20.75,0.75,23,0,0
metoree.com / referral,11,4,4,0,26.75,0.75,21,0,0
microsoft / cpc,02,4,0,2,35.5,1.75,22,0,0
mind.co.jp / referral,04,4,4,0,48.5,0.5,26,0,0
monex.ifis.co.jp / referral,07,4,0,1,41,0,15,0,0
nec-nexs.com / referral,07,4,3,0,6,0,12,0,0
nikkeibp / external,01,4,0,4,61.75,1,13,0,0
otsuka-shokai.co.jp / referral,03,4,3,0,27.666666666666668,0.6666666666666666,21,0,0
pages.uchida.co.jp / referral,04,4,4,1,24.75,1,24,0,0
pages.uchida.co.jp / referral,05,4,4,0,35,1,18,0,0
product-senses.mazrica.com / referral,01,4,3,1,46.5,0.75,20,0,0
product-senses.mazrica.com / referral,04,4,4,1,40.25,1,31,0,0
prtimes.jp / referral,09,4,1,3,205.5,1.5,37,0,0
qiita.com / referral,02,4,4,1,94.75,1.25,33,0,0
scsk.jp / referral,01,4,3,1,6.25,0.75,18,0,0
search.fenrir-inc.com / referral,05,4,4,0,46.75,1,16,0,0
search.fenrir-inc.com / referral,12,4,3,2,7,0.5,17,0,0
sites.google.com / referral,01,4,3,1,165.5,1,26,0,0
sp-search.jp / referral,01,4,4,0,15.75,0.5,16,0,0
system-exe.co.jp / referral,10,4,4,1,55.75,1,39,0,0
system-exe.co.jp / referral,11,4,3,1,20.25,1,23,0,0
t.co / referral,03,4,3,1,2.5,0,12,0,0
talk.worksmobile.com / referral,07,4,1,3,41,1.25,21,0,0
tbbtyf / cpc,12,4,4,0,12.5,0.25,13,0,0
tlt.co.jp / referral,08,4,3,1,40.25,1,20,0,0
user.pr-automation.jp / referral,06,4,1,2,6.5,0.25,20,0,0
visitor.it-week.rxmesse.jp / referral,03,4,0,4,35.75,1.25,18,0,0
webaccess.in.kyocera.co.jp:6082 / referral,10,4,3,0,25.5,0.75,13,0,0
webserver / referral,01,4,4,0,120.25,1,20,0,0
ydn / display,02,4,4,0,0,0,12,0,0
youtube.com / referral,04,4,3,1,24,0.75,15,0,0
youtube.com / referral,10,4,2,0,102.25,1,25,0,0
35.75.82.237 / referral,04,3,1,2,35,0.3333333333333333,17,0,0
Facebook / banner,03,3,0,2,92.66666666666667,1.6666666666666667,20,0,0
ITmedia / external,04,3,0,3,226.33333333333334,0.6666666666666666,19,0,0
SFDC / em-APAC05-20-NEWS,11,3,0,1,40.666666666666664,1,7,0,0
WA / referral,04,3,0,2,158.33333333333334,0.3333333333333333,59,0,0
WA / referral,05,3,0,3,6.333333333333333,0.6666666666666666,14,0,0
YDA / video,12,3,0,1,75,1,21,0,0
Youtube / referral,05,3,0,2,41.333333333333336,0.3333333333333333,22,0,0
aperza / external,01,3,0,1,68.66666666666667,1,16,0,0
appexchangejp.salesforce.com / referral,09,3,0,3,298.3333333333333,2,51,0,0
asp06.wawa.ne.jp / referral,11,3,3,0,116.66666666666667,1,15,0,0
aspicjapan.org / referral,01,3,0,2,240.5,1,12,0,0
bcore.biz / referral,01,3,3,0,33.333333333333336,0.6666666666666666,15,0,0
bcore.biz / referral,10,3,3,0,13.333333333333334,0.3333333333333333,12,0,0
beesconnect.com / referral,01,3,3,0,7,0.3333333333333333,10,0,0
beesconnect.com / referral,04,3,3,0,42,1,22,0,0
beesconnect.com / referral,05,3,3,0,10,0.6666666666666666,11,0,0
biglobe / organic,04,3,2,1,91,1,12,0,0
biglobe / organic,09,3,3,1,149.33333333333334,1,16,0,0
bing / (not set),11,3,3,0,0,0,9,0,0
biz-study.com / referral,10,3,0,2,259.5,1.5,10,0,0
bizstudy / external,09,3,0,0,47.666666666666664,1,8,0,0
boxil.jp / referral,06,3,3,1,71.66666666666667,1.3333333333333333,22,0,0
cdata.com / referral,04,3,2,2,275.6666666666667,1,41,0,0
classroom.google.com / referral,02,3,1,2,358.3333333333333,2.3333333333333335,38,0,0
data-wingarc-com.cdn.ampproject.org / referral,04,3,3,0,8,0.3333333333333333,15,0,0
dsk-cloud.com / referral,05,3,2,2,75.33333333333333,1.3333333333333333,51,0,0
dx-consultant.co.jp / referral,09,3,0,2,8.666666666666666,1,8,0,0
ecosia.org / organic,05,3,3,0,18.333333333333332,1,13,0,0
ecosia.org / organic,06,3,3,0,7.333333333333333,0.6666666666666666,13,0,0
ecosia.org / organic,08,3,3,0,129.66666666666666,1,12,0,0
ecosia.org / organic,09,3,2,1,94.33333333333333,1.3333333333333333,20,0,0
edgeservices.bing.com / referral,09,3,3,2,22.333333333333332,0.3333333333333333,14,0,0
erp.isid.co.jp / referral,04,3,3,1,15.333333333333334,0.6666666666666666,15,0,0
erp.isid.co.jp / referral,06,3,3,1,19.333333333333332,0.6666666666666666,15,0,0
erp.isid.co.jp / referral,11,3,3,1,39.333333333333336,1,20,0,0
expo-form.jp / referral,07,3,3,0,7.333333333333333,0.3333333333333333,12,0,0
fa-mitsubishielectric.lightning.force.com / referral,09,3,2,1,35.666666666666664,1.3333333333333333,14,0,0
ferret-plus.com / referral,01,3,3,1,20,0.3333333333333333,15,0,0
fr.inc / referral,03,3,3,0,1,0.3333333333333333,10,0,0
garoon.cota-net.jp / referral,09,3,3,0,624.6666666666666,1,15,0,0
gdsa / cpc,09,3,2,1,33,1,15,0,0
gkt / cpc,03,3,3,0,12.666666666666666,0.6666666666666666,11,0,0
global.toshiba / referral,04,3,1,1,23,0.6666666666666666,13,0,0
global.toshiba / referral,07,3,3,0,58.666666666666664,0.6666666666666666,17,0,0
global.toshiba / referral,09,3,2,1,18.666666666666668,0.6666666666666666,12,0,0
global.toshiba / referral,12,3,1,1,71.33333333333333,1,16,0,0
goo.ne / organic,05,3,3,0,110.33333333333333,1,14,0,0
goo.ne / organic,06,3,3,1,81.33333333333333,0.6666666666666666,16,0,0
goo.ne / organic,07,3,3,0,79.33333333333333,0.6666666666666666,11,0,0
goo.ne / organic,12,3,2,1,16.666666666666668,0.6666666666666666,10,0,0
google / (not set),11,3,3,0,0,0,9,0,0
grmk / display,02,3,2,0,14.666666666666666,0.6666666666666666,10,0,0
hc-web.tdc.otsuka-shokai.co.jp / referral,04,3,1,0,31,0.5,11,0,0
help.spa-cloud.com / referral,05,3,0,2,202,1.5,58,0,0
hitachi.co.jp / referral,05,3,1,1,10,0.3333333333333333,12,0,0
hokoku.co.jp / referral,11,3,3,0,5.666666666666667,0,12,0,0
hoo / c,02,3,3,0,0,0,9,0,0
hoo / c,03,3,3,0,38.333333333333336,1,12,0,0
hs_email / email,09,3,0,1,26,0,9,0,0
i-reporter.jp / referral,01,3,0,3,47.666666666666664,1,8,0,0
i-reporter.jp / referral,06,3,0,2,405.3333333333333,0.3333333333333333,71,0,0
i-reporter.jp / referral,07,3,0,3,95,1,25,0,0
i-reporter.jp / referral,08,3,0,3,291.6666666666667,0.6666666666666666,49,0,0
i-reporter.jp / referral,12,3,0,3,580,1.3333333333333333,31,0,0
intra.core.co.jp:7000 / referral,09,3,3,1,5.333333333333333,0.3333333333333333,14,0,0
itmedia / external,03,3,0,3,125,1,17,0,0
ja.wikipedia.org / referral,05,3,0,1,164,0.3333333333333333,22,0,0
ja.wikipedia.org / referral,09,3,0,1,56,0.6666666666666666,17,0,0
jp.hao123.com / referral,03,3,3,0,124.66666666666667,1,13,0,0
kabutan.jp / referral,10,3,0,1,152.33333333333334,1,12,0,0
kids.yahoo.co.jp / referral,09,3,2,0,23.5,0.5,9,0,0
kigyolog.com / referral,07,3,3,0,139,1,37,0,0
kigyolog.com / referral,10,3,3,0,40.666666666666664,1,21,0,0
kyoceragp.sharepoint.com / referral,01,3,1,1,48,1,14,0,0
l.facebook.com / referral,07,3,1,2,28.666666666666668,0.6666666666666666,11,0,0
l.facebook.com / referral,08,3,1,2,33,0.3333333333333333,14,0,0
l.facebook.com / referral,11,3,0,3,51,1.3333333333333333,21,0,0
l.workplace.com / referral,10,3,2,1,15,1,11,0,0
l.workplace.com / referral,11,3,2,1,94.33333333333333,1,13,0,0
login.microsoftonline.com / referral,06,3,3,0,50.666666666666664,1,14,0,0
login.microsoftonline.com / referral,08,3,2,0,17.666666666666668,0.6666666666666666,10,0,0
m.facebook.com / referral,07,3,2,1,0,0.3333333333333333,9,0,0
mail.google.com / referral,07,3,1,2,77.33333333333333,0.6666666666666666,12,0,0
mail.google.com / referral,11,3,2,2,27,0.6666666666666666,15,0,0
messe.nikkei.co.jp / referral,02,3,0,1,379.6666666666667,1.3333333333333333,29,0,0
mg.cybermail.jp / referral,09,3,0,3,49,1,21,0,0
microsoft / cpc,12,3,0,3,78,1.6666666666666667,33,0,0
mind.co.jp / referral,01,3,3,0,26.333333333333332,0.6666666666666666,13,0,0
mind.co.jp / referral,07,3,3,0,45,1,13,0,0
msr.co.jp / referral,11,3,1,0,52.666666666666664,1,24,0,0
nikkan / external,03,3,0,3,85,1.6666666666666667,18,0,0
nikkeibp / external,04,3,0,2,163,1,12,0,0
nikkeibp / external,07,3,0,3,99.66666666666667,0.6666666666666666,22,0,0
other / external,06,3,0,1,37.666666666666664,0,12,0,0
patlite.co.jp / referral,06,3,3,0,38.666666666666664,0.6666666666666666,14,0,0
peatix.com / referral,11,3,0,2,16,1,14,0,0
perplexity.ai / referral,10,3,3,0,58.666666666666664,0.6666666666666666,14,0,0
product-senses.mazrica.com / referral,02,3,3,1,25.333333333333332,0.3333333333333333,16,0,0
product-senses.mazrica.com / referral,11,3,3,0,14,0.6666666666666666,11,0,0
profuture.co.jp / referral,01,3,3,0,16.333333333333332,0.3333333333333333,10,0,0
profuture.co.jp / referral,02,3,3,1,90,1.3333333333333333,18,0,0
profuture.co.jp / referral,12,3,3,1,56.666666666666664,0.6666666666666666,21,0,0
prtimes.jp / referral,04,3,1,2,29.666666666666668,0.6666666666666666,13,0,0
prtimes.jp / referral,10,3,2,1,35,1,23,0,0
prtimes.jp / referral,12,3,1,2,195,1,12,0,0
ps.nikkei.com / referral,05,3,2,1,61,0.6666666666666666,17,0,0
ps.nikkei.com / referral,08,3,3,1,25,1,16,0,0
scsk.jp / referral,04,3,3,1,375.3333333333333,3,65,0,0
scsk.jp / referral,09,3,1,1,56,1,21,0,0
solution.ndisol.jp / referral,06,3,3,0,182.66666666666666,1,19,0,0
system-exe.co.jp / referral,04,3,0,2,91,0.3333333333333333,19,0,0
system-exe.co.jp / referral,07,3,3,0,23,0.6666666666666666,14,0,0
t.co / referral,01,3,1,1,16,1,13,0,0
t.co / referral,10,3,1,1,94.5,0.5,9,0,0
t.co / referral,11,3,0,2,34.333333333333336,2.3333333333333335,18,0,0
talk.worksmobile.com / referral,01,3,2,1,16,0.5,13,0,0
talk.worksmobile.com / referral,03,3,0,2,36,1,23,0,0
talk.worksmobile.com / referral,06,3,2,3,67.66666666666667,1,29,0,0
talk.worksmobile.com / referral,11,3,1,3,23.333333333333332,1,21,0,0
talk.worksmobile.com / referral,12,3,0,3,135.66666666666666,1.3333333333333333,19,0,0
tbbtyf / cpc,01,3,3,0,0,0,9,0,0
teams.microsoft.com / referral,03,3,3,1,29,1,20,0,0
teams.microsoft.com / referral,08,3,2,1,47.666666666666664,0.6666666666666666,15,0,0
teams.microsoft.com / referral,10,3,0,2,184.66666666666666,2,33,0,0
tlt.co.jp / referral,02,3,2,1,114.66666666666667,1,18,0,0
tlt.co.jp / referral,11,3,1,2,30.333333333333332,1,16,0,0
tocaro.im / referral,04,3,0,3,26,0.6666666666666666,18,0,0
tocaro.im / referral,10,3,1,1,39.5,0.5,24,0,0
totec-sangyo.jp / referral,03,3,0,1,202.66666666666666,1,9,0,0
toyokeizai / external,11,3,0,3,39,1,10,0,0
toyokeizai / external,12,3,0,2,60,1,8,0,0
trello.com / referral,07,3,2,2,88.33333333333333,2,42,0,0
u-dsk.co.jp / referral,05,3,1,0,119.66666666666667,0,20,0,0
u-dsk.co.jp / referral,06,3,1,1,14,0.6666666666666666,13,0,0
u-dsk.co.jp / referral,08,3,1,0,14.666666666666666,0.3333333333333333,9,0,0
u-dsk.co.jp / referral,11,3,3,0,4.666666666666667,0,11,0,0
vorkers.com / referral,07,3,0,2,82.66666666666667,0.6666666666666666,27,0,0
webaccess.in.kyocera.co.jp:6082 / referral,06,3,3,1,44,1,17,0,0
wingarc1st.atlassian.net / referral,08,3,1,2,48.333333333333336,1,47,0,0
wingarc1st.atlassian.net / referral,11,3,0,3,10.666666666666666,1.6666666666666667,16,0,0
wingarc1stmarketing.atlassian.net / referral,04,3,0,3,464,4,136,0,0
wingarc1stmarketing.atlassian.net / referral,08,3,0,3,65,0.6666666666666666,45,0,0
xc-times.com / referral,05,3,2,1,17.333333333333332,1,12,0,0
youtube.com / referral,03,3,3,1,29.333333333333332,1,16,0,0
youtube.com / referral,06,3,0,1,18.333333333333332,0.3333333333333333,13,0,0
youtube.com / referral,09,3,2,2,26,0.6666666666666666,13,0,0
192.1.1.193:88 / referral,12,2,0,2,28.5,1,4,0,0
192.168.10.205 / referral,10,2,0,0,32,1,4,0,0
35.75.82.237 / referral,05,2,1,2,230.5,2.5,39,0,0
Facebook / banner,01,2,0,1,10.5,1.5,5,0,0
Facebook / banner,04,2,0,2,222,3.5,44,0,0
Facebook / banner,10,2,0,1,62.5,1,8,0,0
ITmedia / external,06,2,0,1,20,0.5,5,0,0
ITmedia / external,09,2,0,2,43.5,1,6,0,0
WA / referral,06,2,0,2,114.5,0.5,8,0,0
YDA / video,01,2,0,0,171.5,1,15,0,0
accel.intra-mart.jp / referral,02,2,2,0,3.5,0,8,0,0
active.nikkeibp.co.jp / referral,05,2,1,1,31,1,10,0,0
active.nikkeibp.co.jp / referral,09,2,1,1,253.5,1,8,0,0
active.nikkeibp.co.jp / referral,10,2,1,0,53,1,8,0,0
active.nikkeibp.co.jp / referral,11,2,1,1,321.5,1,8,0,0
aperza / external,02,2,0,2,97,1.5,21,0,0
aperza / external,03,2,0,2,144,1.5,22,0,0
ascii.jp / referral,04,2,0,0,187,0,9,0,0
ascii.jp / referral,06,2,0,1,13,0.5,5,0,0
aspicjapan.org / referral,03,2,0,2,184.5,1,24,0,0
aspicjapan.org / referral,05,2,1,2,286.5,1.5,59,0,0
baidu / organic,01,2,2,0,0,0,6,0,0
baidu / organic,06,2,2,0,0,0,6,0,0
baidu / organic,10,2,2,0,0,0,6,0,0
bcore.biz / referral,03,2,2,1,31.5,1,20,0,0
bcore.biz / referral,08,2,2,0,19.5,1,8,0,0
bcore.biz / referral,11,2,2,0,51.5,1,12,0,0
be-marke.jp / referral,01,2,2,1,20.5,1,10,0,0
beesconnect.com / referral,03,2,2,0,14.5,0.5,13,0,0
beesconnect.com / referral,09,2,2,0,164.5,0.5,8,0,0
beesconnect.com / referral,12,2,2,1,58,2,23,0,0
biglobe / organic,01,2,2,0,30,0.5,8,0,0
biglobe / organic,02,2,1,0,32,1,11,0,0
biglobe / organic,10,2,2,0,21,1,11,0,0
bing / cpc,05,2,0,2,12.5,0.5,9,0,0
bizocean / external,04,2,0,2,48.5,0,6,0,0
bizstudy / external,12,2,0,2,29,1,6,0,0
blog.hubspot.jp / referral,04,2,1,1,203.5,1,16,0,0
boxil.jp / referral,04,2,2,0,28.5,0.5,12,0,0
boxil.jp / referral,07,2,2,0,2.5,0.5,9,0,0
business.aumo.jp / referral,01,2,2,0,14,0.5,7,0,0
cdata.com / referral,02,2,2,0,25.5,1,8,0,0
cdata.com / referral,12,2,2,0,14.5,0.5,8,0,0
classroom.google.com / referral,11,2,1,0,8.5,1,9,0,0
cloud.watch.impress.co.jp / referral,06,2,1,0,82.5,0,14,0,0
cptl.corp.yahoo.co.jp / referral,06,2,2,2,29.5,2,32,0,0
cyg.graphic.co.jp / referral,09,2,2,0,20,1,9,0,0
dmaj.neo.jp / referral,06,2,2,1,226.5,1.5,12,0,0
docomo.ne.jp / referral,03,2,2,0,2.5,0.5,8,0,0
docomo.ne.jp / referral,08,2,2,0,26.5,0.5,7,0,0
docs.google.com / referral,01,2,2,2,83.5,0.5,18,0,0
docs.google.com / referral,12,2,2,1,2.5,1,11,0,0
dsk-cloud.com / referral,02,2,1,0,97,1,9,0,0
dsk-cloud.com / referral,03,2,2,0,134,1,21,0,0
dsk-cloud.com / referral,10,2,1,0,42.5,1,14,0,0
dsk-cloud.com / referral,11,2,1,1,91.5,1,18,0,0
dx-consultant.co.jp / referral,01,2,0,1,1632,1,4,0,0
dx-consultant.co.jp / referral,04,2,0,1,23.5,0,6,0,0
dx-consultant.co.jp / referral,06,2,0,2,33.5,1,13,0,0
ecosia.org / organic,01,2,2,1,465.5,2.5,24,0,0
eloquaemail / email,07,2,2,0,15,1,8,0,0
erp.dentsusoken.com / referral,01,2,2,0,59.5,0.5,12,0,0
erp.dentsusoken.com / referral,02,2,1,1,429.5,1,37,0,0
erp.isid.co.jp / referral,07,2,2,0,13.5,1,14,0,0
erp.isid.co.jp / referral,08,2,2,1,38,1,14,0,0
erp.isid.co.jp / referral,12,2,2,0,43.5,1,11,0,0
event-info3.com / referral,08,2,2,0,8.5,1,10,0,0
event.salesforce-japan.com / referral,06,2,0,1,76.5,0.5,9,0,0
event.salesforce-japan.com / referral,11,2,0,0,5,1,3,0,0
expo-form.jp / referral,10,2,0,1,11,2,8,0,0
fa-mitsubishielectric.lightning.force.com / referral,12,2,0,2,60.5,2,20,0,0
facebook.com / referral,11,2,1,1,22,1,15,0,0
ferret-plus.com / referral,02,2,0,2,105.5,1,18,0,0
ferret-plus.com / referral,04,2,0,1,289,0.5,22,0,0
ferret-plus.com / referral,07,2,0,2,290.5,1.5,34,0,0
findy-code.io / referral,07,2,0,2,33.5,0,5,0,0
fjcrm.lightning.force.com / referral,10,2,0,0,2,1,4,0,0
florence.or.jp / referral,01,2,0,0,76,1,12,0,0
fr.inc / referral,02,2,1,1,87,1.5,13,0,0
fujifilm0.sharepoint.com / referral,05,2,2,0,2,1,8,0,0
fujifilm0.sharepoint.com / referral,11,2,1,1,81,1,20,0,0
gdfindi.com / referral,11,2,0,2,115,2.5,38,0,0
gdsa / cpc,02,2,1,1,25.5,1.5,13,0,0
giravanz.jp / referral,08,2,0,0,5.5,0,4,0,0
gkt / cpc,08,2,1,0,24,0.5,6,0,0
global.toshiba / referral,01,2,0,1,20.5,1,7,0,0
global.toshiba / referral,02,2,1,0,18.5,0.5,6,0,0
gokurakuyu.cybozu.sc-idc.net / referral,03,2,2,0,9,0.5,8,0,0
goo.ne / organic,03,2,2,0,14,1,9,0,0
goo.ne / organic,04,2,2,0,38,0.5,9,0,0
google / (not set),03,2,2,1,33.5,1,9,0,0
google / (not set),07,2,2,0,19,1,13,0,0
google / (not set),12,2,2,0,0,0,8,0,0
green.search.goo.ne.jp / referral,01,2,2,0,13.5,1,8,0,0
green.search.goo.ne.jp / referral,10,2,2,0,106.5,1,10,0,0
grmk / display,03,2,2,0,12.5,0.5,7,0,0
grmk / display,06,2,2,1,0,0.5,8,0,0
grmk / display,07,2,2,0,0,0.5,7,0,0
grmk / display,09,2,1,0,0,0,5,0,0
grmk / display,10,2,2,0,0,0,6,0,0
grmk / display,11,2,2,0,0,0,6,0,0
grp.ksk.local / referral,02,2,1,0,3.5,0.5,6,0,0
gw2.office.ycan / referral,10,2,2,1,102.5,1,10,0,0
hatenablog-parts.com / referral,03,2,2,0,43.5,0.5,14,0,0
help.spa-cloud.com / referral,02,2,0,1,93,1,5,0,0
help.spa-cloud.com / referral,03,2,0,2,58.5,1,6,0,0
help.spa-cloud.com / referral,06,2,0,1,49,0.5,6,0,0
hennge.com / referral,06,2,2,0,0,0,6,0,0
hennge.com / referral,09,2,2,0,82.5,0.5,20,0,0
hennge.com / referral,10,2,2,0,4,0,8,0,0
hitachi.co.jp / referral,07,2,0,0,0,0,8,0,0
hokoku.co.jp / referral,01,2,2,1,15.5,1,11,0,0
hokoku.co.jp / referral,07,2,2,0,16,1,10,0,0
home.kingsoft.jp / referral,06,2,2,0,26.5,1,8,0,0
home.kingsoft.jp / referral,07,2,2,1,60.5,0.5,9,0,0
hrmos.co / referral,09,2,0,1,16.5,0,19,0,0
